Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status
RES002845,Tokyo Mexican Place 2845,Local,Mexican,3.927085,-30.239208,Tokyo,Japan,1976,False,True,True,False,2,4.6,1175,Operational
RES002846,Pizza Chain 2846,Chain,Pizza,-12.428826,-178.622628,London,United Kingdom,2023,True,True,False,False,1,4.2,321,Operational
RES002847,Tokyo French Place 2847,Local,French,20.146409,120.955631,Tokyo,Japan,1995,True,True,True,False,4,4.9,3043,Operational
RES002848,Tokyo Chinese Place 2848,Local,Chinese,-5.810363,-134.798573,Tokyo,Japan,1996,False,False,True,True,2,3.2,4593,Operational
RES002849,French Chain 2849,Chain,French,76.302637,-143.846152,Osaka,Japan,1968,True,False,True,True,2,4.2,115,Operational
RES002850,Mumbai Pizza Place 2850,Local,Pizza,12.848789,68.715753,Mumbai,India,2002,True,False,False,True,2,2.3,1789,Operational
RES002851,Pizza Chain 2851,Chain,Pizza,44.733897,139.866346,Sao Paulo,Brazil,1991,False,True,False,False,2,3.2,846,Closed Temporarily
RES002852,Tokyo Italian Place 2852,Local,Italian,64.378414,167.638663,Tokyo,Japan,1994,True,False,False,False,3,3.9,2705,Operational
RES002853,French Chain 2853,Chain,French,33.645327,93.1012,Manchester,United Kingdom,2004,True,True,False,False,3,4.3,4334,Operational
RES002854,French Chain 2854,Chain,French,-44.425828,158.238405,New York,USA,1977,True,False,True,False,3,4.0,3196,Operational
RES002855,Pizza Chain 2855,Chain,Pizza,79.42819,-93.965461,Mumbai,India,1982,True,True,False,False,2,4.4,3856,Operational
RES002856,Osaka American Place 2856,Local,American,-7.08245,67.39549,Osaka,Japan,2004,False,False,True,False,3,4.4,1825,Operational
RES002857,Osaka Burger Place 2857,Local,Burger,-11.449093,-177.898724,Osaka,Japan,1999,True,False,False,False,1,4.2,3495,Operational
RES002858,Thai Chain 2858,Chain,Thai,-71.463358,-102.561305,Osaka,Japan,1971,False,False,True,True,4,3.2,751,Operational
RES002859,Mumbai Thai Place 2859,Local,Thai,83.423074,-91.939236,Mumbai,India,1966,True,True,True,True,4,2.1,4895,Operational
RES002860,Los Angeles Burger Place 2860,Local,Burger,42.427489,158.82712,Los Angeles,USA,1969,False,False,True,True,4,4.0,1728,Operational
RES002861,Delhi Brazilian Place 2861,Local,Brazilian,-88.726925,170.070289,Delhi,India,1990,True,False,False,False,3,3.7,331,Operational
RES002862,French Chain 2862,Chain,French,-57.919638,119.364682,Mumbai,India,2017,False,True,False,False,2,2.2,4298,Operational
RES002863,Mumbai Brazilian Place 2863,Local,Brazilian,-86.011385,-86.437853,Mumbai,India,1985,True,True,True,False,4,2.8,3443,Operational
RES002864,Indian Chain 2864,Chain,Indian,-83.70339,-6.947536,Delhi,India,1976,False,True,False,True,4,3.7,569,Operational
RES002865,Burger Chain 2865,Chain,Burger,27.852803,71.948139,London,United Kingdom,1994,False,False,True,True,2,2.5,823,Operational
RES002866,Sao Paulo Mediterranean Place 2866,Local,Mediterranean,0.672635,-13.570143,Sao Paulo,Brazil,1996,True,False,True,True,1,4.1,3484,Operational
RES002867,Italian Chain 2867,Chain,Italian,86.601745,111.521624,Sao Paulo,Brazil,1958,True,True,False,True,1,3.3,1842,Operational
RES002868,London Thai Place 2868,Local,Thai,-68.117522,-69.039504,London,United Kingdom,1963,True,True,True,True,4,3.0,2944,Operational
RES002869,Mumbai Brazilian Place 2869,Local,Brazilian,-65.608247,-63.424117,Mumbai,India,1963,False,True,True,False,2,4.7,4372,Operational
RES002870,Japanese Chain 2870,Chain,Japanese,72.072082,-95.628085,New York,USA,1975,True,False,False,True,1,2.5,280,Operational
RES002871,American Chain 2871,Chain,American,-11.035458,77.86244,Manchester,United Kingdom,1994,True,False,False,True,4,2.5,3063,Operational
RES002872,Sao Paulo Chinese Place 2872,Local,Chinese,54.832805,1.816887,Sao Paulo,Brazil,2002,True,False,True,False,4,3.7,1569,Operational
RES002873,Chinese Chain 2873,Chain,Chinese,1.805113,22.432369,Tokyo,Japan,2018,True,False,False,False,1,4.4,2867,Operational
RES002874,Manchester American Place 2874,Local,American,54.112243,124.554507,Manchester,United Kingdom,1982,True,False,False,True,1,3.0,3057,Operational
RES002875,Tokyo Japanese Place 2875,Local,Japanese,-85.561527,165.394885,Tokyo,Japan,1993,False,True,True,True,2,2.2,1907,Operational
RES002876,Manchester Chinese Place 2876,Local,Chinese,11.270561,136.609167,Manchester,United Kingdom,2017,True,True,True,True,4,4.1,1429,Operational
RES002877,New York Japanese Place 2877,Local,Japanese,72.985653,-29.765482,New York,USA,2003,False,True,True,True,3,4.3,4982,Operational
RES002878,Manchester Burger Place 2878,Local,Burger,-84.778562,-88.447744,Manchester,United Kingdom,1983,False,True,True,False,2,4.1,4204,Closed Temporarily
RES002879,London Burger Place 2879,Local,Burger,60.982633,86.849898,London,United Kingdom,1955,True,True,False,False,1,3.3,4517,Operational
RES002880,Sao Paulo American Place 2880,Local,American,-26.771322,-79.760354,Sao Paulo,Brazil,1952,True,False,True,True,3,2.7,24,Operational
RES002881,Osaka Burger Place 2881,Local,Burger,10.663746,-168.166518,Osaka,Japan,2017,True,True,False,False,4,2.7,174,Operational
RES002882,Mexican Chain 2882,Chain,Mexican,55.670872,-54.179225,Los Angeles,USA,2005,True,False,False,False,2,2.6,2326,Operational
RES002883,Pizza Chain 2883,Chain,Pizza,-84.099207,-115.661858,Manchester,United Kingdom,1951,True,False,False,False,2,4.1,518,Operational
RES002884,Italian Chain 2884,Chain,Italian,-18.77307,-90.477015,Manchester,United Kingdom,1957,True,False,False,True,2,4.8,3098,Operational
RES002885,Osaka Burger Place 2885,Local,Burger,35.874843,166.119536,Osaka,Japan,2017,True,True,True,False,2,4.5,1213,Operational
RES002886,Rio de Janeiro Thai Place 2886,Local,Thai,35.570488,44.486232,Rio de Janeiro,Brazil,1980,True,False,False,True,3,3.9,2917,Operational
RES002887,Brazilian Chain 2887,Chain,Brazilian,50.378364,-96.612157,New York,USA,2006,False,True,False,True,3,4.7,1242,Operational
RES002888,Los Angeles Mediterranean Place 2888,Local,Mediterranean,-9.566005,-164.598432,Los Angeles,USA,1985,False,True,False,False,4,3.4,1609,Operational
RES002889,London Burger Place 2889,Local,Burger,77.470637,-31.213068,London,United Kingdom,1984,True,False,True,False,4,3.8,1487,Operational
RES002890,Thai Chain 2890,Chain,Thai,-46.103895,-40.229039,Sao Paulo,Brazil,1965,True,True,True,False,3,4.8,1026,Operational
RES002891,Pizza Chain 2891,Chain,Pizza,58.990391,23.331986,Manchester,United Kingdom,1978,False,False,True,True,1,3.3,3395,Operational
RES002892,Manchester Italian Place 2892,Local,Italian,28.522987,-161.905166,Manchester,United Kingdom,1969,True,True,False,True,4,4.6,1950,Operational
RES002893,American Chain 2893,Chain,American,-9.358417,82.625418,Manchester,United Kingdom,2003,True,True,True,False,1,4.7,4149,Operational
RES002894,Sao Paulo Mexican Place 2894,Local,Mexican,39.387164,-53.83314,Sao Paulo,Brazil,1965,False,False,True,False,2,4.7,4880,Operational
RES002895,New York Brazilian Place 2895,Local,Brazilian,-11.474281,10.758254,New York,USA,2003,True,False,False,True,3,4.1,1364,Operational
RES002896,Sao Paulo Pizza Place 2896,Local,Pizza,75.6633,-2.540154,Sao Paulo,Brazil,1975,True,False,True,True,3,2.5,1607,Operational
RES002897,Indian Chain 2897,Chain,Indian,-9.249112,49.87059,Los Angeles,USA,1990,True,True,False,True,3,4.9,4408,Operational
RES002898,Sao Paulo Brazilian Place 2898,Local,Brazilian,-27.978171,57.794703,Sao Paulo,Brazil,1951,True,False,False,True,4,3.0,3477,Operational
RES002899,Tokyo Pizza Place 2899,Local,Pizza,6.233766,140.747543,Tokyo,Japan,2011,False,True,True,False,2,3.4,466,Operational
RES002900,Manchester Mediterranean Place 2900,Local,Mediterranean,-69.713422,-43.669278,Manchester,United Kingdom,2020,True,True,True,True,4,4.8,3625,Operational
RES002901,Tokyo Italian Place 2901,Local,Italian,82.222495,-6.484226,Tokyo,Japan,1954,True,True,True,False,1,2.6,335,Operational
RES002902,Burger Chain 2902,Chain,Burger,-48.272754,-16.691365,Mumbai,India,1992,True,False,False,True,1,3.3,4993,Operational
RES002903,Los Angeles Burger Place 2903,Local,Burger,-8.601718,128.35344,Los Angeles,USA,2008,False,True,True,True,2,5.0,115,Operational
RES002904,Rio de Janeiro Italian Place 2904,Local,Italian,-25.122027,-44.842094,Rio de Janeiro,Brazil,2014,False,True,False,True,1,2.9,1038,Operational
RES002905,Chinese Chain 2905,Chain,Chinese,-5.115852,-35.054316,Sao Paulo,Brazil,2022,True,False,True,True,1,2.4,3588,Operational
RES002906,Delhi American Place 2906,Local,American,28.695486,-38.836436,Delhi,India,1963,False,True,False,True,4,4.2,1207,Operational
RES002907,American Chain 2907,Chain,American,70.268126,-74.661651,Manchester,United Kingdom,2013,True,False,True,True,4,2.3,4563,Operational
RES002908,Japanese Chain 2908,Chain,Japanese,-27.074756,-74.917134,London,United Kingdom,1971,True,True,True,False,3,2.1,2831,Operational
RES002909,Sao Paulo Pizza Place 2909,Local,Pizza,-59.686353,171.371388,Sao Paulo,Brazil,2010,False,True,True,False,4,3.1,2591,Closed Temporarily
RES002910,New York French Place 2910,Local,French,-45.560646,154.616371,New York,USA,1981,False,True,False,True,4,3.9,4144,Operational
RES002911,New York Japanese Place 2911,Local,Japanese,-7.428545,-80.062579,New York,USA,1952,False,False,True,False,3,2.3,2133,Operational
RES002912,Mumbai Japanese Place 2912,Local,Japanese,61.609708,73.242469,Mumbai,India,2003,True,True,False,True,4,2.5,4670,Operational
RES002913,Burger Chain 2913,Chain,Burger,-13.92578,-43.216142,New York,USA,1955,False,True,True,True,2,3.5,3166,Operational
RES002914,Chinese Chain 2914,Chain,Chinese,-45.032456,-86.98949,Mumbai,India,1966,False,False,True,False,3,2.3,3312,Operational
RES002915,Delhi Japanese Place 2915,Local,Japanese,-19.217091,26.935879,Delhi,India,1970,False,True,True,True,3,2.9,1820,Operational
RES002916,Los Angeles Indian Place 2916,Local,Indian,66.977754,-141.808654,Los Angeles,USA,1976,True,True,True,False,2,3.8,2298,Operational
RES002917,Rio de Janeiro Japanese Place 2917,Local,Japanese,-30.962727,113.315243,Rio de Janeiro,Brazil,2018,False,True,False,False,4,2.4,265,Operational
RES002918,Manchester Mediterranean Place 2918,Local,Mediterranean,12.161178,-61.512729,Manchester,United Kingdom,1978,False,True,True,False,2,3.9,3053,Operational
RES002919,Mumbai Thai Place 2919,Local,Thai,88.534534,119.146362,Mumbai,India,1976,False,True,True,False,3,3.7,4087,Operational
RES002920,Los Angeles Italian Place 2920,Local,Italian,53.701718,149.926572,Los Angeles,USA,1981,True,False,True,False,3,4.8,1565,Operational
RES002921,Tokyo Indian Place 2921,Local,Indian,-12.628447,54.586813,Tokyo,Japan,1978,True,True,True,True,3,2.7,3529,Operational
RES002922,Italian Chain 2922,Chain,Italian,-32.285829,-30.609526,London,United Kingdom,2000,True,False,False,True,4,2.1,3934,Operational
RES002923,Mumbai Indian Place 2923,Local,Indian,3.750987,104.605584,Mumbai,India,1986,True,False,False,False,1,4.7,1563,Operational
RES002924,Delhi Burger Place 2924,Local,Burger,-61.170317,171.202874,Delhi,India,1956,True,True,True,False,3,3.1,3613,Operational
RES002925,New York Thai Place 2925,Local,Thai,8.989187,-102.734519,New York,USA,1988,True,False,False,False,1,3.3,4742,Operational
RES002926,Mediterranean Chain 2926,Chain,Mediterranean,73.665514,174.444734,Manchester,United Kingdom,1968,True,True,False,False,2,3.6,1230,Operational
RES002927,Tokyo Thai Place 2927,Local,Thai,84.234834,69.47766,Tokyo,Japan,1982,True,True,True,False,1,4.0,2182,Operational
RES002928,Rio de Janeiro Thai Place 2928,Local,Thai,30.620553,-12.948908,Rio de Janeiro,Brazil,2018,True,True,True,False,4,3.5,1356,Operational
RES002929,American Chain 2929,Chain,American,-55.751377,30.775787,Delhi,India,1989,True,True,True,True,4,4.7,3219,Operational
RES002930,Rio de Janeiro Mexican Place 2930,Local,Mexican,74.08949,22.448138,Rio de Janeiro,Brazil,2012,True,True,False,False,2,2.6,1073,Operational
RES002931,Mumbai Thai Place 2931,Local,Thai,-79.939498,3.448145,Mumbai,India,1998,True,False,True,True,1,4.9,3793,Operational
RES002932,Osaka Pizza Place 2932,Local,Pizza,-61.342785,112.672076,Osaka,Japan,1999,False,True,False,False,2,4.2,4268,Operational
RES002933,Delhi Mexican Place 2933,Local,Mexican,75.246459,-138.740945,Delhi,India,1995,True,True,True,True,3,3.1,3814,Operational
RES002934,Italian Chain 2934,Chain,Italian,7.47654,-42.555698,Rio de Janeiro,Brazil,1990,False,True,True,True,4,3.8,3481,Operational
RES002935,Tokyo Mediterranean Place 2935,Local,Mediterranean,9.681525,-159.50336,Tokyo,Japan,1977,True,True,True,False,3,2.5,2239,Operational
RES002936,Osaka Mexican Place 2936,Local,Mexican,58.138268,106.921388,Osaka,Japan,1980,True,False,False,True,4,2.2,2599,Operational
RES002937,Japanese Chain 2937,Chain,Japanese,-46.452161,152.333719,Osaka,Japan,1951,True,True,True,False,4,2.7,712,Operational
RES002938,Rio de Janeiro Indian Place 2938,Local,Indian,20.824454,-142.331398,Rio de Janeiro,Brazil,1950,False,True,False,False,1,2.5,1352,Operational
RES002939,Delhi Burger Place 2939,Local,Burger,10.664848,67.763362,Delhi,India,1972,True,False,True,True,4,4.1,1535,Operational
RES002940,Mediterranean Chain 2940,Chain,Mediterranean,82.213929,80.28112,Los Angeles,USA,2013,False,True,True,False,2,2.3,1502,Operational
RES002941,Manchester Burger Place 2941,Local,Burger,63.769616,-64.132297,Manchester,United Kingdom,1980,True,False,False,True,1,4.7,1197,Operational
RES002942,Thai Chain 2942,Chain,Thai,-8.285273,-25.953334,London,United Kingdom,1956,True,True,True,True,2,3.6,2013,Operational
RES002943,Thai Chain 2943,Chain,Thai,74.772177,44.385013,London,United Kingdom,2001,True,False,False,False,2,4.1,1147,Operational
RES002944,American Chain 2944,Chain,American,62.503022,72.362409,Sao Paulo,Brazil,1975,True,False,False,True,2,4.2,1680,Closed Temporarily
RES002945,Manchester Japanese Place 2945,Local,Japanese,65.000381,75.748582,Manchester,United Kingdom,1958,False,True,False,False,1,2.4,1818,Operational
RES002946,Los Angeles Italian Place 2946,Local,Italian,-36.735281,111.09889,Los Angeles,USA,2010,False,False,True,False,3,3.5,3243,Operational
RES002947,Japanese Chain 2947,Chain,Japanese,75.613736,-7.558272,Mumbai,India,2017,True,False,False,False,1,5.0,227,Operational
RES002948,Delhi Japanese Place 2948,Local,Japanese,-66.069939,-101.359455,Delhi,India,2016,False,True,False,False,4,3.3,3960,Operational
RES002949,Manchester Thai Place 2949,Local,Thai,-7.714725,169.401286,Manchester,United Kingdom,1971,True,False,False,True,3,4.1,1864,Operational
RES002950,Tokyo Burger Place 2950,Local,Burger,-15.684162,39.200036,Tokyo,Japan,2015,True,True,True,False,4,4.0,617,Operational
RES002951,Los Angeles Mexican Place 2951,Local,Mexican,-43.273653,126.246914,Los Angeles,USA,1982,True,False,False,False,1,3.3,4967,Operational
RES002952,London American Place 2952,Local,American,67.534942,-71.570948,London,United Kingdom,2013,True,False,False,True,1,4.0,3067,Operational
RES002953,London Burger Place 2953,Local,Burger,44.382526,-163.594467,London,United Kingdom,1958,False,True,True,False,3,2.7,3104,Operational
RES002954,Pizza Chain 2954,Chain,Pizza,-72.103414,92.047196,Delhi,India,1971,True,False,True,False,1,3.4,1299,Operational
RES002955,Sao Paulo Thai Place 2955,Local,Thai,-46.921283,-103.803518,Sao Paulo,Brazil,1972,True,False,False,True,1,2.5,3110,Operational
RES002956,Indian Chain 2956,Chain,Indian,54.066519,-97.534579,Tokyo,Japan,1956,True,False,False,True,2,3.6,983,Operational
RES002957,Delhi Pizza Place 2957,Local,Pizza,-39.793982,-135.140479,Delhi,India,1969,True,False,False,False,3,3.3,4280,Operational
RES002958,Mediterranean Chain 2958,Chain,Mediterranean,81.771892,46.360366,London,United Kingdom,1952,True,True,False,True,4,2.9,1272,Operational
RES002959,Thai Chain 2959,Chain,Thai,13.226283,114.389218,Rio de Janeiro,Brazil,1981,True,False,False,True,4,3.6,2206,Operational
RES002960,Sao Paulo Mexican Place 2960,Local,Mexican,7.162283,-119.371709,Sao Paulo,Brazil,2010,False,True,False,True,3,2.3,2628,Operational
RES002961,Delhi French Place 2961,Local,French,-32.789811,-16.012546,Delhi,India,2012,True,False,False,True,2,4.8,976,Operational
RES002962,Delhi Burger Place 2962,Local,Burger,20.003572,-24.566553,Delhi,India,2004,True,True,False,False,2,4.6,1148,Operational
RES002963,Manchester Mexican Place 2963,Local,Mexican,33.231284,-28.74603,Manchester,United Kingdom,2001,False,False,True,False,4,4.4,2852,Operational
RES002964,Sao Paulo Pizza Place 2964,Local,Pizza,25.495475,-45.654032,Sao Paulo,Brazil,2009,True,False,False,True,2,3.0,4954,Operational
RES002965,Tokyo Japanese Place 2965,Local,Japanese,35.050213,-114.750396,Tokyo,Japan,2015,False,True,False,True,4,4.7,2576,Operational
RES002966,Mexican Chain 2966,Chain,Mexican,-53.472894,177.736561,London,United Kingdom,1998,False,True,True,False,2,2.7,2662,Operational
RES002967,New York Indian Place 2967,Local,Indian,75.172696,154.772633,New York,USA,1950,False,True,False,True,3,2.6,1446,Operational
RES002968,Tokyo Mexican Place 2968,Local,Mexican,-27.562912,-39.213546,Tokyo,Japan,1964,False,True,True,True,3,4.2,2316,Operational
RES002969,Tokyo Burger Place 2969,Local,Burger,65.462292,-91.553879,Tokyo,Japan,1991,False,True,True,False,1,3.8,3938,Operational
RES002970,Sao Paulo Pizza Place 2970,Local,Pizza,-68.479619,-96.050722,Sao Paulo,Brazil,1992,True,True,True,False,2,3.1,899,Operational
RES002971,Indian Chain 2971,Chain,Indian,77.925048,-138.604347,Manchester,United Kingdom,1992,True,False,True,True,3,4.7,3831,Operational
RES002972,Delhi French Place 2972,Local,French,-56.304496,152.645233,Delhi,India,1955,True,True,True,False,3,4.8,2635,Operational
RES002973,Chinese Chain 2973,Chain,Chinese,-18.422782,39.584623,Sao Paulo,Brazil,2017,False,True,True,True,1,3.4,519,Operational
RES002974,American Chain 2974,Chain,American,-77.154185,-101.911465,Los Angeles,USA,2000,True,True,True,False,1,2.9,2321,Operational
RES002975,Manchester Brazilian Place 2975,Local,Brazilian,52.262924,-10.440457,Manchester,United Kingdom,1978,True,False,False,True,1,2.0,2968,Operational
RES002976,Mumbai Italian Place 2976,Local,Italian,69.064631,-166.154043,Mumbai,India,1962,False,False,True,False,1,3.7,1415,Operational
RES002977,Mediterranean Chain 2977,Chain,Mediterranean,-55.676079,-125.432718,Mumbai,India,1998,True,False,True,True,3,4.7,2980,Operational
RES002978,Pizza Chain 2978,Chain,Pizza,17.752556,27.229141,Los Angeles,USA,2020,True,False,False,True,2,3.1,2753,Operational
RES002979,Mumbai Brazilian Place 2979,Local,Brazilian,27.654839,-34.941881,Mumbai,India,1988,True,True,True,True,3,3.2,2998,Operational
RES002980,Italian Chain 2980,Chain,Italian,58.440554,-147.602435,Rio de Janeiro,Brazil,1950,False,True,False,False,4,3.5,1085,Operational
RES002981,Mumbai Italian Place 2981,Local,Italian,-82.290527,-85.195964,Mumbai,India,2011,False,True,False,True,3,3.8,3745,Operational
RES002982,Osaka Brazilian Place 2982,Local,Brazilian,-72.241209,104.491387,Osaka,Japan,2019,True,False,False,False,1,3.9,851,Closed Temporarily
RES002983,New York Italian Place 2983,Local,Italian,70.69576,-79.179142,New York,USA,1963,False,True,False,True,4,4.1,4997,Closed Temporarily
RES002984,New York Mexican Place 2984,Local,Mexican,-2.611113,-18.463089,New York,USA,2000,True,True,False,True,4,4.0,1696,Operational
RES002985,Chinese Chain 2985,Chain,Chinese,9.032621,-138.550462,Osaka,Japan,2020,True,False,False,False,3,3.3,4792,Operational
RES002986,Tokyo French Place 2986,Local,French,-50.889749,56.854168,Tokyo,Japan,1963,False,False,True,False,1,2.3,2367,Operational
RES002987,Rio de Janeiro Mexican Place 2987,Local,Mexican,-13.00707,-4.911928,Rio de Janeiro,Brazil,2011,False,True,True,True,1,4.5,4052,Closed Temporarily
RES002988,Thai Chain 2988,Chain,Thai,-56.731252,172.014986,Osaka,Japan,1995,True,False,False,True,4,2.5,4667,Operational
RES002989,Los Angeles French Place 2989,Local,French,71.213314,178.506775,Los Angeles,USA,2014,True,True,False,False,3,2.0,4272,Operational
RES002990,Burger Chain 2990,Chain,Burger,-35.759164,-166.964692,Mumbai,India,2011,False,True,True,False,4,2.3,2190,Operational
RES002991,Tokyo Mediterranean Place 2991,Local,Mediterranean,-31.774201,-107.831729,Tokyo,Japan,1960,True,True,True,True,2,2.1,628,Operational
RES002992,Los Angeles Pizza Place 2992,Local,Pizza,-15.739245,148.899807,Los Angeles,USA,2011,True,True,True,True,2,4.4,3219,Operational
RES002993,Manchester Indian Place 2993,Local,Indian,15.852021,123.632319,Manchester,United Kingdom,2018,True,False,False,False,2,2.1,3744,Operational
RES002994,Burger Chain 2994,Chain,Burger,-48.303593,-5.21157,Rio de Janeiro,Brazil,2017,False,False,True,False,1,4.8,2986,Operational
RES002995,American Chain 2995,Chain,American,-52.34791,16.264571,Mumbai,India,1964,True,False,True,True,4,4.9,4883,Operational
RES002996,New York Mediterranean Place 2996,Local,Mediterranean,-46.427694,16.498792,New York,USA,2019,True,True,True,False,4,4.0,2289,Operational
RES002997,Tokyo Indian Place 2997,Local,Indian,88.221824,59.73474,Tokyo,Japan,1950,False,True,False,True,3,4.4,4639,Operational
RES002998,Delhi French Place 2998,Local,French,88.655451,90.04364,Delhi,India,1972,True,False,False,False,1,4.8,4890,Operational
RES002999,Sao Paulo Pizza Place 2999,Local,Pizza,10.211816,-54.130701,Sao Paulo,Brazil,2022,False,True,False,True,3,3.9,805,Operational
RES003000,Tokyo Chinese Place 3000,Local,Chinese,41.046217,-105.676448,Tokyo,Japan,2004,True,False,False,False,1,2.9,2575,Operational
RES003001,London Pizza Place 3001,Local,Pizza,-12.586042,12.321171,London,United Kingdom,1965,True,False,True,False,3,4.3,1573,Closed Temporarily
RES003002,Tokyo Burger Place 3002,Local,Burger,-73.483629,-163.520875,Tokyo,Japan,1995,False,True,True,False,3,3.2,1550,Operational
RES003003,Manchester Italian Place 3003,Local,Italian,-21.938077,-168.067757,Manchester,United Kingdom,1984,False,True,False,True,2,3.6,3491,Operational
RES003004,New York Mexican Place 3004,Local,Mexican,23.801615,169.004375,New York,USA,1957,True,True,True,False,4,3.8,2852,Operational
RES003005,French Chain 3005,Chain,French,18.958742,-106.6984,Osaka,Japan,1988,False,False,True,True,2,2.0,3804,Operational
RES003006,New York Pizza Place 3006,Local,Pizza,-28.43575,86.490212,New York,USA,1960,True,False,False,False,2,3.1,3153,Closed Temporarily
RES003007,Osaka Brazilian Place 3007,Local,Brazilian,-76.026508,58.938029,Osaka,Japan,1958,True,False,True,False,3,4.1,2466,Operational
RES003008,Rio de Janeiro Mediterranean Place 3008,Local,Mediterranean,-37.522617,-38.640059,Rio de Janeiro,Brazil,1954,True,True,False,True,1,4.5,3602,Operational
RES003009,New York Pizza Place 3009,Local,Pizza,-40.309474,166.74487,New York,USA,1987,True,True,True,False,2,3.7,1271,Operational
RES003010,Mediterranean Chain 3010,Chain,Mediterranean,-55.746321,-43.596818,Rio de Janeiro,Brazil,1980,False,False,True,False,3,2.5,3299,Operational
RES003011,American Chain 3011,Chain,American,-64.239906,91.558497,Delhi,India,1980,True,False,False,True,2,3.5,2964,Operational
RES003012,London French Place 3012,Local,French,-88.045525,-152.357981,London,United Kingdom,2013,False,True,False,True,1,4.8,2926,Operational
RES003013,Delhi American Place 3013,Local,American,-79.933635,-173.68192,Delhi,India,2006,True,False,False,True,1,2.1,2552,Closed Temporarily
RES003014,Sao Paulo Chinese Place 3014,Local,Chinese,-16.278836,42.191271,Sao Paulo,Brazil,1969,True,True,True,True,2,2.1,3625,Operational
RES003015,Mediterranean Chain 3015,Chain,Mediterranean,-0.522919,-61.06745,Los Angeles,USA,2010,True,True,True,False,2,4.2,327,Operational
RES003016,Burger Chain 3016,Chain,Burger,-72.721182,-41.982638,Tokyo,Japan,1988,False,True,False,True,2,4.2,336,Operational
RES003017,Rio de Janeiro Japanese Place 3017,Local,Japanese,-62.451812,93.21203,Rio de Janeiro,Brazil,1963,True,False,False,True,1,4.5,4601,Operational
RES003018,Rio de Janeiro Chinese Place 3018,Local,Chinese,-51.506334,171.689918,Rio de Janeiro,Brazil,1964,True,False,False,True,3,3.8,1280,Operational
RES003019,Tokyo French Place 3019,Local,French,-18.256244,-47.401385,Tokyo,Japan,1998,True,False,False,True,3,4.0,3020,Operational
RES003020,Los Angeles French Place 3020,Local,French,13.606229,-48.545785,Los Angeles,USA,1990,True,True,False,False,3,2.1,2419,Operational
RES003021,Mediterranean Chain 3021,Chain,Mediterranean,-25.426544,158.206779,New York,USA,1990,False,False,True,True,4,2.5,3698,Operational
RES003022,Japanese Chain 3022,Chain,Japanese,-50.121985,-30.95687,Manchester,United Kingdom,1984,False,True,False,False,2,4.2,215,Operational
RES003023,Delhi Pizza Place 3023,Local,Pizza,5.658092,-84.190767,Delhi,India,2003,True,True,False,True,2,4.4,18,Operational
RES003024,Japanese Chain 3024,Chain,Japanese,33.101508,100.262744,Osaka,Japan,2017,False,False,True,False,3,4.2,4455,Operational
RES003025,Mumbai Brazilian Place 3025,Local,Brazilian,51.289924,22.494552,Mumbai,India,1980,True,False,False,False,3,4.1,4240,Operational
RES003026,Pizza Chain 3026,Chain,Pizza,-27.232866,-85.985737,Los Angeles,USA,1996,True,True,False,True,1,2.4,2140,Operational
RES003027,Sao Paulo Japanese Place 3027,Local,Japanese,-74.832432,101.717883,Sao Paulo,Brazil,1994,True,False,False,False,4,3.0,3853,Operational
RES003028,Los Angeles Mexican Place 3028,Local,Mexican,50.753009,111.703863,Los Angeles,USA,1952,False,False,True,False,4,3.7,3566,Operational
RES003029,Tokyo American Place 3029,Local,American,2.735819,-86.367851,Tokyo,Japan,1976,True,True,False,True,1,4.8,898,Operational
RES003030,Osaka American Place 3030,Local,American,33.854522,-144.578065,Osaka,Japan,2006,False,True,True,False,3,3.4,179,Operational
RES003031,Manchester Chinese Place 3031,Local,Chinese,-40.364728,49.558795,Manchester,United Kingdom,1958,True,True,False,True,2,2.6,4884,Operational
RES003032,Sao Paulo Italian Place 3032,Local,Italian,29.103547,42.008725,Sao Paulo,Brazil,1992,False,True,True,True,4,3.0,1954,Operational
RES003033,Osaka Italian Place 3033,Local,Italian,80.982479,61.034423,Osaka,Japan,1964,True,True,True,False,3,3.3,4630,Operational
RES003034,Delhi Indian Place 3034,Local,Indian,-16.055459,-114.040022,Delhi,India,2014,True,False,False,False,1,2.4,3837,Operational
RES003035,Indian Chain 3035,Chain,Indian,-81.935828,-56.50093,Delhi,India,1977,True,False,True,False,2,4.4,456,Operational
RES003036,Thai Chain 3036,Chain,Thai,51.154806,14.700769,London,United Kingdom,2020,True,True,True,True,4,4.6,3047,Operational
RES003037,Mediterranean Chain 3037,Chain,Mediterranean,-29.66041,-67.629668,Los Angeles,USA,1962,True,False,True,True,1,4.4,3530,Operational
RES003038,Osaka Burger Place 3038,Local,Burger,-39.704472,5.949731,Osaka,Japan,2020,True,True,False,True,1,3.5,3705,Operational
RES003039,Osaka Japanese Place 3039,Local,Japanese,-8.185265,-146.181568,Osaka,Japan,1989,False,False,True,False,1,2.5,2376,Operational
RES003040,Delhi Japanese Place 3040,Local,Japanese,-46.2453,-78.412056,Delhi,India,1991,True,True,False,False,1,4.2,1212,Operational
