Restaurant_ID,Outdoor_seating,WiFi,Parking,Wheelchair_accessible,Pet_friendly,Kid_friendly,Vegetarian,Vegan,Halal,Alcohol,Drive_through,24_hours,Live_music
RES002152,False,False,True,True,False,False,False,False,False,False,False,True,False
RES002153,True,False,False,True,False,True,False,True,False,True,True,False,True
RES002154,True,False,False,True,False,False,False,True,True,True,True,True,True
RES002155,False,False,True,False,True,False,True,False,True,True,False,False,True
RES002156,True,False,False,True,False,True,True,False,False,True,False,True,False
RES002157,False,False,False,True,False,False,True,False,True,False,False,True,False
RES002158,False,True,True,False,False,True,True,False,False,False,False,True,True
RES002159,True,False,True,True,False,True,False,False,False,True,False,False,True
RES002160,True,True,True,True,True,False,True,True,False,False,False,False,True
RES002161,False,False,False,False,False,False,False,True,False,True,False,False,True
RES002162,True,True,False,True,True,True,False,True,True,False,True,False,True
RES002163,False,False,False,False,True,False,True,True,True,True,False,True,False
RES002164,False,False,False,False,True,False,True,True,True,True,True,True,False
RES002165,True,False,False,True,False,True,True,False,True,False,False,False,False
RES002166,False,False,True,True,True,False,False,True,False,True,True,False,True
RES002167,False,True,True,False,True,False,False,False,False,False,True,True,True
RES002168,True,True,True,True,True,True,False,True,True,True,False,False,False
RES002169,True,False,True,True,True,True,False,False,True,True,True,False,False
RES002170,False,False,True,False,False,False,True,False,False,False,False,True,True
RES002171,False,False,True,False,False,True,False,False,True,False,False,False,False
RES002172,False,True,True,True,False,False,False,True,True,True,True,True,True
RES002173,True,True,True,False,True,False,False,False,True,True,True,True,True
RES002174,False,False,False,False,False,False,False,True,False,True,False,True,False
RES002175,False,False,True,True,True,True,True,True,True,False,True,True,True
RES002176,True,False,True,False,False,True,False,True,True,False,True,False,True
RES002177,True,True,False,True,True,False,True,False,True,True,False,False,True
RES002178,False,False,True,False,True,True,False,False,True,True,True,False,True
RES002179,False,True,True,True,False,True,True,True,False,True,False,False,False
RES002180,False,False,False,True,False,False,True,False,False,True,False,True,False
RES002181,True,True,False,False,True,True,True,True,False,True,False,False,False
RES002182,False,False,True,True,True,True,True,False,True,True,False,False,True
RES002183,True,True,False,False,True,True,True,True,False,False,True,False,True
RES002184,True,False,False,True,False,False,False,True,True,True,False,True,True
RES002185,True,True,False,True,False,False,True,True,False,True,True,False,False
RES002186,True,False,False,True,True,False,False,True,False,True,False,False,True
RES002187,True,False,True,False,False,False,True,False,True,False,False,True,True
RES002188,True,True,False,False,False,True,True,True,True,True,False,True,True
RES002189,True,False,True,True,True,True,False,False,True,False,False,True,False
RES002190,False,False,True,True,True,False,True,True,False,False,False,True,True
RES002191,False,False,True,True,False,True,True,False,False,True,False,False,True
RES002192,False,False,True,True,False,False,True,True,False,True,False,False,True
RES002193,True,False,False,True,False,False,True,False,True,True,True,True,False
RES002194,False,True,False,False,False,False,True,True,True,True,False,False,False
RES002195,False,True,True,False,True,True,True,False,False,False,True,True,True
RES002196,False,True,False,False,False,False,False,True,True,False,True,False,True
RES002197,False,True,True,False,False,True,True,True,False,True,False,True,False
RES002198,True,False,True,False,False,False,True,True,True,True,True,True,True
RES002199,True,False,True,True,False,True,False,False,False,True,True,False,False
RES002200,False,False,True,False,False,False,True,False,True,True,True,True,False
RES002201,False,True,False,True,True,True,False,False,True,True,True,True,False
RES002202,True,True,False,False,False,False,False,False,True,False,False,True,False
RES002203,False,True,True,False,True,False,True,True,True,False,False,False,False
RES002204,False,False,True,False,False,False,True,True,False,True,True,False,False
RES002205,True,True,False,False,False,False,False,True,True,False,False,False,False
RES002206,False,False,False,True,False,False,False,True,False,False,False,False,True
RES002207,True,False,False,True,False,False,True,True,False,True,False,True,True
RES002208,False,True,False,True,False,False,True,True,True,False,True,False,True
RES002209,False,False,False,False,False,True,True,True,True,True,False,False,False
RES002210,False,True,False,False,False,False,False,True,True,True,True,True,True
RES002211,False,False,True,False,False,False,True,False,False,False,False,False,False
RES002212,False,True,False,False,True,True,True,True,True,False,True,True,False
RES002213,False,False,True,False,False,False,True,True,True,True,True,False,False
RES002214,True,True,False,True,False,False,False,True,False,False,False,False,False
RES002215,True,False,True,False,True,False,False,False,True,False,True,False,True
RES002216,False,False,False,False,True,False,False,True,True,False,True,False,False
RES002217,True,True,False,False,False,False,False,False,False,True,True,True,True
RES002218,True,False,True,False,False,False,True,False,True,True,True,True,True
RES002219,True,False,False,False,True,False,True,False,False,True,True,False,False
RES002220,True,False,False,False,False,False,True,True,True,True,True,True,True
RES002221,True,False,True,True,True,False,True,True,False,False,False,False,True
RES002222,True,False,False,False,False,True,True,False,True,True,False,True,False
RES002223,True,False,True,True,False,True,True,True,False,False,False,True,True
RES002224,True,True,True,False,True,True,False,True,True,False,True,True,True
RES002225,False,True,True,False,False,True,False,False,False,False,True,False,False
RES002226,True,False,True,False,False,False,True,False,True,False,False,True,True
RES002227,True,True,True,False,True,False,False,False,True,True,False,True,True
RES002228,True,False,False,False,True,False,True,False,False,False,True,False,True
RES002229,True,False,True,False,True,False,False,False,True,True,True,True,True
RES002230,False,False,True,True,True,False,False,False,False,True,True,False,False
RES002231,True,False,True,True,True,False,False,False,True,True,True,False,True
RES002232,False,True,False,False,False,True,False,True,False,True,True,True,False
RES002233,False,False,True,True,False,False,True,False,False,False,False,True,True
RES002234,False,True,False,False,True,False,True,False,True,False,True,True,False
RES002235,False,True,True,False,True,False,True,False,False,True,True,True,True
RES002236,False,False,False,True,False,False,True,True,True,False,True,True,True
RES002237,True,True,True,False,True,True,True,True,False,True,True,False,True
RES002238,False,False,False,True,False,True,False,True,False,False,True,False,False
RES002239,True,True,False,False,True,False,True,True,False,False,True,False,False
RES002240,False,False,True,False,True,True,False,False,True,False,False,False,False
RES002241,True,True,False,True,True,False,False,True,False,True,True,True,False
RES002242,True,False,True,False,True,False,False,False,True,False,False,True,True
RES002243,False,True,False,True,False,True,False,True,True,False,True,False,False
RES002244,True,True,True,True,False,False,True,False,True,True,True,False,False
RES002245,True,True,False,False,False,False,True,True,False,False,False,True,True
RES002246,True,False,True,False,True,True,True,False,True,False,False,False,True
RES002247,False,False,False,False,False,True,True,True,True,False,True,False,True
RES002248,False,False,False,True,False,False,False,True,True,False,False,True,True
RES002249,True,True,True,False,False,True,True,True,True,True,False,False,True
RES002250,False,False,False,True,True,False,True,True,False,True,True,False,True
RES002251,False,True,True,False,True,False,True,True,False,False,False,True,False
RES002252,False,True,False,False,True,True,False,False,True,True,False,False,False
RES002253,True,False,False,True,False,False,True,False,True,True,True,False,False
RES002254,True,False,True,True,False,False,False,True,True,True,False,False,True
RES002255,True,False,False,True,False,False,False,False,False,True,False,True,True
RES002256,False,False,True,True,True,True,False,True,False,False,False,False,False
RES002257,False,True,True,True,False,False,False,False,False,True,False,False,True
RES002258,True,True,True,True,True,True,False,False,False,False,True,True,False
RES002259,False,True,True,True,True,True,True,False,False,True,False,True,True
RES002260,False,False,True,True,True,False,False,False,False,False,True,True,True
RES002261,True,False,False,True,False,False,False,True,False,True,False,True,False
RES002262,False,False,True,False,True,False,True,True,True,False,False,False,True
RES002263,False,False,False,True,True,False,True,True,False,False,True,True,True
RES002264,False,True,True,True,False,True,True,False,True,False,True,True,True
RES002265,False,False,False,True,False,False,False,False,True,False,True,True,True
RES002266,False,False,False,False,False,True,True,True,False,False,True,False,False
RES002267,True,True,False,True,False,True,False,True,False,False,True,True,False
RES002268,False,True,True,False,True,False,False,False,True,True,False,True,False
RES002269,True,True,True,False,True,True,False,True,True,False,False,False,True
RES002270,True,True,False,True,True,False,False,False,True,False,True,True,False
RES002271,True,False,False,True,False,True,False,True,True,True,True,True,False
RES002272,True,False,False,False,True,True,False,False,True,True,True,True,False
RES002273,False,False,False,False,False,False,False,True,False,True,False,False,True
RES002274,True,False,True,False,True,False,True,False,False,True,True,False,False
RES002275,True,False,True,False,False,False,False,True,True,True,True,True,False
RES002276,False,True,False,False,True,False,False,False,True,True,True,False,True
RES002277,True,True,False,False,False,True,True,False,False,True,False,False,True
RES002278,False,False,True,False,True,False,True,True,True,False,False,False,False
RES002279,False,True,True,False,False,False,True,False,True,False,False,True,False
RES002280,True,True,False,False,False,True,True,True,False,False,True,True,False
RES002281,False,True,False,False,True,True,True,False,True,False,False,True,False
RES002282,True,True,True,True,True,False,False,True,False,False,False,True,False
RES002283,False,False,True,False,True,True,True,True,False,True,True,True,False
RES002284,False,False,True,False,False,True,False,False,False,False,False,True,True
RES002285,False,False,False,True,False,True,False,False,False,False,True,True,True
RES002286,True,True,False,False,False,True,True,True,True,True,True,False,False
RES002287,True,False,False,False,False,False,True,True,True,False,True,True,True
RES002288,True,False,True,False,True,False,True,True,False,False,True,False,True
RES002289,True,False,False,True,True,True,False,True,True,False,False,True,False
RES002290,True,False,True,True,True,False,False,False,True,False,True,True,True
RES002291,False,True,False,False,False,False,False,True,True,True,True,True,True
RES002292,True,False,False,True,False,False,False,True,False,True,True,False,False
RES002293,False,True,True,True,False,True,False,True,False,False,False,True,True
RES002294,False,False,False,True,False,False,True,True,True,False,False,False,False
RES002295,True,True,False,True,True,True,True,False,False,False,True,False,True
RES002296,False,False,True,True,True,False,False,True,True,False,False,True,False
RES002297,True,True,False,False,True,True,False,False,True,False,False,True,True
RES002298,False,True,True,True,False,False,False,False,False,False,True,False,False
RES002299,False,True,True,True,True,True,False,True,False,True,True,False,False
RES002300,True,False,True,True,True,True,True,True,True,True,False,True,True
RES002301,False,False,False,False,False,True,False,True,True,True,False,False,True
RES002302,True,False,True,True,False,False,True,False,True,False,False,True,True
RES002303,False,True,False,False,True,True,False,False,True,False,True,True,False
RES002304,False,True,False,False,True,False,False,True,True,True,False,True,True
RES002305,True,True,False,False,False,True,False,True,False,True,False,True,True
RES002306,True,True,False,True,True,False,False,True,False,True,False,True,False
RES002307,True,True,True,True,True,True,True,False,False,True,True,False,True
RES002308,False,False,False,False,True,False,True,True,True,True,True,False,False
RES002309,True,False,False,False,True,False,False,True,False,True,False,False,True
RES002310,False,True,False,True,True,True,False,True,True,True,True,True,True
RES002311,True,False,True,True,False,True,False,False,True,False,False,True,True
RES002312,True,False,True,True,False,False,False,False,True,False,True,False,False
RES002313,True,True,False,False,False,False,False,True,True,True,True,False,False
RES002314,True,False,False,False,False,True,False,False,False,False,True,True,True
RES002315,False,False,False,True,True,True,True,True,False,False,False,True,True
RES002316,False,True,True,True,True,True,False,True,False,True,False,False,True
RES002317,False,False,True,True,True,False,False,False,False,True,True,True,True
RES002318,False,True,False,True,True,False,True,True,False,False,False,True,True
RES002319,False,True,True,False,True,True,False,False,False,False,False,True,False
RES002320,False,True,True,True,True,False,False,False,False,True,True,False,True
RES002321,True,True,True,True,True,True,True,True,False,False,True,False,False
RES002322,False,True,False,False,True,False,False,False,False,True,False,True,False
RES002323,False,False,False,True,True,False,True,True,False,False,True,True,False
RES002324,False,False,False,True,False,False,False,True,True,False,False,True,False
RES002325,True,True,True,True,False,False,False,False,True,False,False,True,False
RES002326,True,False,False,False,True,False,True,True,False,False,False,True,False
RES002327,False,False,True,True,False,False,True,True,False,False,False,False,True
RES002328,False,True,True,True,False,True,True,False,True,True,True,False,False
RES002329,False,True,False,False,True,True,False,False,False,False,True,True,True
RES002330,True,False,True,True,True,False,False,True,False,True,True,False,False
RES002331,False,False,True,False,True,False,True,True,False,True,True,True,True
RES002332,False,True,True,True,False,False,True,False,False,False,True,False,True
RES002333,True,True,False,True,False,False,True,False,True,False,True,False,True
RES002334,True,False,False,False,True,False,True,False,True,True,True,False,False
RES002335,True,True,False,True,True,False,False,True,True,True,True,False,True
RES002336,False,True,False,False,True,False,True,False,False,False,False,True,False
RES002337,False,False,False,False,True,False,False,True,False,True,True,False,False
RES002338,True,False,True,True,False,False,False,False,True,False,True,False,True
RES002339,True,False,True,False,False,False,True,True,True,False,False,True,False
RES002340,False,True,False,False,True,True,True,False,False,True,True,True,True
RES002341,True,True,True,True,False,False,True,False,False,False,True,True,True
RES002342,False,True,True,False,False,False,False,False,False,False,False,True,True
RES002343,True,True,False,True,False,True,False,False,False,False,False,False,False
RES002344,True,True,True,True,False,False,True,True,False,True,False,False,False
RES002345,False,False,True,True,False,True,True,False,True,True,True,False,True
RES002346,True,False,True,True,False,True,False,True,False,True,True,False,True
RES002347,True,True,True,True,False,True,True,False,False,False,False,False,True
RES002348,False,True,False,True,False,False,True,True,True,True,True,True,True
RES002349,True,True,False,True,True,False,True,True,True,True,False,True,True
RES002350,True,False,True,True,True,True,True,True,True,False,False,True,False
RES002351,True,False,False,True,False,False,False,False,False,False,True,False,False
RES002352,True,False,False,False,True,False,False,True,False,False,True,False,False
RES002353,True,True,True,False,True,False,False,True,True,True,True,False,False
RES002354,True,False,True,True,False,False,True,True,True,True,False,False,True
RES002355,True,True,True,True,True,True,False,False,False,False,False,True,False
RES002356,True,True,True,True,False,True,True,True,False,True,False,False,True
RES002357,False,True,True,False,True,False,True,True,False,True,False,False,True
RES002358,False,True,True,False,False,True,False,True,True,False,False,True,False
RES002359,True,False,False,False,False,False,True,True,True,True,True,True,False
RES002360,True,False,True,False,False,True,True,False,False,False,True,True,False
RES002361,False,False,False,False,False,False,True,False,True,False,False,False,True
RES002362,True,True,True,False,False,False,True,False,True,False,False,True,True
RES002363,True,False,True,True,False,True,False,True,True,True,False,False,True
RES002364,True,False,True,False,False,True,False,False,True,True,True,True,True
RES002365,True,False,False,False,False,False,True,True,True,False,False,False,True
RES002366,True,False,True,True,False,True,False,True,False,True,False,True,False
RES002367,False,True,True,False,False,True,False,True,False,True,False,False,True
RES002368,False,True,True,False,False,True,False,True,True,False,False,True,False
RES002369,False,False,False,False,False,True,True,False,True,True,False,True,False
RES002370,True,True,False,False,True,False,True,False,False,False,False,False,False
RES002371,False,False,False,True,False,True,True,True,False,True,True,False,True
RES002372,True,False,False,False,False,False,False,True,False,True,False,False,True
RES002373,False,False,False,True,False,False,True,True,True,True,True,False,False
RES002374,False,False,False,False,False,True,False,False,False,False,True,False,False
RES002375,True,True,False,False,True,False,True,True,True,False,True,True,False
RES002376,False,False,True,False,True,False,False,False,True,True,False,True,False
RES002377,False,True,False,False,True,True,False,False,True,False,False,False,False
RES002378,False,False,True,False,False,False,True,True,True,True,False,False,True
RES002379,True,False,True,True,True,False,False,True,True,True,True,True,True
RES002380,False,False,False,True,False,True,False,False,True,True,True,True,False
RES002381,True,False,True,False,False,False,False,False,True,True,False,False,False
RES002382,False,True,False,True,False,True,False,True,False,False,True,True,True
RES002383,False,True,False,True,True,True,False,False,False,True,False,True,True
RES002384,True,False,True,True,True,True,True,True,False,True,True,True,False
RES002385,True,True,True,True,False,False,True,True,False,True,False,True,True
RES002386,True,True,False,True,False,False,False,False,False,False,False,True,False
RES002387,False,True,False,True,True,False,False,True,False,False,True,True,False
RES002388,True,False,True,False,True,True,True,False,True,False,False,True,True
RES002389,False,False,True,False,True,False,True,True,True,False,True,True,False
RES002390,False,False,False,False,True,False,False,False,False,True,False,True,True
RES002391,False,True,False,True,True,False,True,True,False,False,False,False,False
RES002392,False,False,True,True,True,False,False,True,True,False,False,True,True
RES002393,False,True,True,True,False,False,False,True,True,False,True,True,True
RES002394,True,False,True,True,False,False,False,True,False,False,False,False,False
RES002395,False,False,False,True,True,True,False,False,True,False,True,False,True
RES002396,True,False,True,False,False,False,True,True,True,True,False,True,True
RES002397,False,False,True,True,True,False,True,False,True,False,False,False,True
RES002398,False,False,False,False,False,False,True,False,True,True,True,False,False
RES002399,False,False,True,False,False,False,False,False,True,True,True,False,True
RES002400,True,False,False,True,True,False,True,True,True,False,False,True,False
RES002401,False,False,False,False,False,False,True,True,False,True,False,True,True
RES002402,True,False,False,True,True,True,False,True,False,True,True,True,False
RES002403,False,True,True,True,False,True,False,True,True,False,True,False,False
RES002404,False,True,True,False,True,False,True,True,True,False,False,False,False
RES002405,True,True,True,False,True,True,False,False,True,False,True,True,True
RES002406,True,True,False,False,True,True,True,True,True,True,False,True,True
RES002407,True,False,True,True,True,True,False,True,True,False,False,False,True
RES002408,True,False,False,True,False,False,True,False,True,False,True,True,True
RES002409,True,False,True,False,False,False,True,False,True,False,True,True,False
RES002410,False,False,False,True,False,False,True,False,True,True,True,False,True
RES002411,True,False,True,False,False,True,True,False,True,True,True,True,True
RES002412,False,False,False,True,True,False,True,False,False,False,False,False,True
RES002413,False,True,False,True,False,False,False,True,False,False,True,True,False
RES002414,True,True,True,True,True,True,False,False,False,False,False,False,True
RES002415,False,True,True,False,False,False,False,False,False,False,False,False,False
RES002416,True,True,True,True,True,False,False,True,True,False,True,False,False
RES002417,True,True,False,True,True,False,True,True,False,False,True,False,True
RES002418,True,True,False,False,False,False,False,False,False,False,True,False,True
RES002419,False,True,True,False,False,True,True,False,False,True,True,False,True
RES002420,True,False,False,True,True,False,False,True,True,False,False,False,False
RES002421,False,True,False,False,True,False,False,True,True,True,True,False,True
RES002422,True,True,True,True,True,True,False,False,True,False,False,False,True
RES002423,False,True,False,True,True,False,True,True,False,False,False,True,False
RES002424,False,True,True,False,False,False,True,False,False,True,True,True,True
RES002425,True,True,False,False,False,False,True,True,False,True,True,True,False
RES002426,True,True,True,True,False,True,True,False,False,True,False,False,True
RES002427,True,False,True,False,False,True,True,True,True,True,True,False,False
RES002428,False,False,True,False,True,False,False,True,True,False,True,False,True
RES002429,True,False,False,True,True,True,True,True,True,False,True,True,False
RES002430,True,True,False,True,False,True,True,False,False,True,True,False,False
RES002431,False,False,True,True,True,False,False,True,True,False,False,False,True
RES002432,True,False,False,False,False,False,True,True,True,False,True,False,False
RES002433,False,True,False,False,False,True,True,False,True,False,False,False,False
RES002434,True,True,True,True,False,False,True,False,False,False,False,True,True
RES002435,False,False,False,False,False,False,True,False,False,False,True,False,False
RES002436,False,False,False,True,False,True,False,True,True,False,True,False,True
RES002437,False,False,True,True,False,False,True,True,True,False,False,True,True
RES002438,True,True,False,False,True,True,True,True,False,False,True,True,True
RES002439,False,False,False,False,False,False,True,True,True,False,False,False,True
RES002440,False,True,True,False,True,True,True,True,True,False,False,False,False
RES002441,True,False,False,True,False,True,False,False,False,True,False,True,False
RES002442,False,False,False,True,False,True,False,False,False,True,True,False,True
RES002443,False,True,True,True,False,True,True,False,False,False,False,True,False
RES002444,True,True,False,True,True,False,False,True,True,False,False,False,True
RES002445,False,True,False,True,False,False,True,False,True,True,False,False,False
RES002446,True,True,True,True,False,False,False,False,False,False,True,False,True
RES002447,True,False,True,False,False,False,False,True,True,False,False,False,False
RES002448,True,True,True,True,True,True,False,False,False,False,False,False,True
RES002449,False,True,False,True,False,True,True,True,False,False,False,False,False
RES002450,False,True,True,True,False,False,True,True,True,False,False,False,True
RES002451,True,False,True,True,False,False,False,False,False,True,True,True,True
RES002452,True,False,True,True,True,True,False,True,False,False,False,True,False
RES002453,False,False,True,True,True,False,True,True,False,True,True,True,True
RES002454,False,False,True,False,False,False,False,False,True,False,True,False,False
RES002455,True,False,False,False,False,True,True,False,False,False,False,False,False
RES002456,False,True,False,False,True,True,False,False,True,False,True,False,False
RES002457,True,False,True,False,True,False,False,True,True,False,False,False,True
RES002458,False,True,False,False,True,False,False,True,True,True,True,False,True
RES002459,False,False,False,True,False,False,True,True,True,True,False,True,True
RES002460,True,True,True,True,True,True,True,False,True,False,True,True,False
RES002461,False,False,True,True,False,True,False,False,False,True,True,True,False
RES002462,False,True,True,True,True,True,True,False,False,False,False,False,False
RES002463,True,False,True,True,True,True,False,True,True,True,False,True,True
RES002464,True,True,True,False,False,False,True,True,False,False,True,True,False
RES002465,False,False,True,False,False,False,False,True,False,False,False,False,True
RES002466,True,True,True,False,False,True,False,True,True,False,False,True,False
RES002467,False,True,False,False,False,False,True,True,False,False,True,True,False
RES002468,False,True,True,False,True,False,True,False,False,False,True,False,False
RES002469,False,False,False,True,False,True,False,True,True,False,False,False,True
RES002470,False,True,False,True,True,False,False,False,False,True,True,True,False
RES002471,True,False,True,True,False,True,True,True,False,False,True,False,False
RES002472,True,False,False,True,True,True,False,False,True,False,False,True,True
RES002473,True,True,False,True,False,True,True,True,False,True,True,False,True
RES002474,True,True,True,True,False,False,True,False,True,False,True,False,True
RES002475,True,True,True,True,True,True,False,False,False,False,True,True,False
RES002476,False,True,True,False,True,True,False,False,True,True,False,True,False
RES002477,True,True,False,True,False,False,True,False,False,False,True,False,False
RES002478,True,True,False,False,False,True,False,True,False,False,True,True,False
RES002479,True,False,False,False,False,False,False,True,False,False,True,True,False
RES002480,True,False,False,False,True,True,False,True,True,False,True,True,False
RES002481,True,True,False,False,True,False,False,True,True,False,True,False,True
RES002482,True,True,True,True,True,True,False,False,False,True,True,True,True
RES002483,True,False,False,False,False,True,False,True,True,False,False,True,False
RES002484,True,True,True,True,False,True,True,False,False,True,True,True,True
RES002485,False,False,True,True,True,False,False,True,False,True,False,False,False
RES002486,False,True,True,False,True,False,True,False,True,True,True,True,True
RES002487,False,False,False,False,False,False,False,True,False,False,True,False,False
RES002488,False,True,True,False,True,True,True,False,False,False,True,True,True
RES002489,False,True,True,False,True,False,False,True,False,True,False,False,True
RES002490,False,True,True,True,False,False,False,False,False,False,False,False,True
RES002491,True,True,False,False,True,False,True,True,False,True,False,True,False
RES002492,False,False,False,True,False,False,True,False,True,True,False,False,False
RES002493,False,False,True,True,False,False,False,False,True,True,True,True,True
RES002494,True,True,True,True,False,False,True,True,True,True,False,False,True
RES002495,False,False,False,True,False,False,False,True,True,False,False,True,True
RES002496,False,False,False,True,True,True,False,True,False,False,False,True,False
RES002497,False,True,False,False,True,True,True,False,False,True,True,False,False
RES002498,False,True,False,True,True,True,True,False,True,True,False,False,False
RES002499,False,True,True,False,False,False,True,False,False,True,True,True,False
RES002500,False,False,False,False,False,False,False,True,False,False,False,False,True
RES002501,False,False,True,False,True,True,True,False,True,True,True,True,False
RES002502,False,False,True,True,True,True,True,False,True,True,False,True,False
RES002503,False,True,True,False,False,True,False,False,False,False,False,False,False
RES002504,True,True,True,True,True,True,True,True,True,True,False,False,True
RES002505,True,True,True,False,True,False,True,False,True,False,False,False,False
RES002506,True,True,True,False,True,True,False,False,True,False,False,False,False
RES002507,True,True,True,True,True,False,False,False,True,True,False,False,True
RES002508,True,False,False,True,False,False,True,False,False,True,True,True,False
RES002509,True,False,True,False,True,True,True,True,True,True,False,False,False
RES002510,True,True,True,True,True,False,False,True,True,False,True,False,False
RES002511,False,False,True,True,True,False,False,True,False,False,False,True,False
RES002512,False,False,True,False,True,True,True,False,True,False,True,False,False
RES002513,True,True,False,False,False,True,True,False,True,True,True,False,True
RES002514,True,True,True,False,True,True,True,True,True,True,True,True,False
RES002515,True,False,True,True,False,False,True,True,True,False,True,True,True
RES002516,False,False,True,False,True,True,True,True,True,True,False,True,False
RES002517,True,True,True,True,False,True,False,False,False,True,True,True,False
RES002518,False,True,True,True,False,False,False,True,True,False,True,True,True
RES002519,False,True,True,True,False,False,True,False,True,False,True,False,True
RES002520,True,True,False,False,True,False,True,False,False,True,True,True,False
RES002521,True,True,True,False,True,True,False,True,False,False,False,False,True
RES002522,False,False,False,False,True,True,True,False,True,True,False,True,False
RES002523,False,True,False,False,False,True,True,False,True,True,True,True,False
RES002524,True,False,True,True,False,True,True,True,False,False,False,False,True
RES002525,False,True,False,False,False,True,False,False,False,True,False,False,True
RES002526,False,False,True,True,False,False,True,False,True,True,True,False,True
RES002527,False,False,False,False,False,False,False,False,True,True,True,False,True
RES002528,True,True,False,False,False,False,False,True,True,False,True,True,False
RES002529,True,False,True,False,False,False,True,False,False,False,True,False,True
RES002530,False,True,True,True,True,True,False,True,False,False,True,True,False
RES002531,True,False,False,True,False,False,True,True,True,False,False,True,True
RES002532,True,True,False,True,True,True,True,True,True,False,False,False,False
RES002533,False,False,True,False,True,False,True,True,True,True,False,True,False
RES002534,True,True,False,True,False,True,False,True,False,True,False,False,True
RES002535,False,True,False,True,True,False,True,False,True,True,True,True,False
RES002536,True,True,False,False,True,True,True,False,True,True,False,False,True
RES002537,True,False,False,True,False,True,True,True,True,False,False,True,False
RES002538,False,True,True,True,True,True,True,True,True,False,True,True,False
RES002539,False,False,False,True,True,True,True,True,False,False,False,True,False
RES002540,False,False,False,True,True,False,True,False,True,False,False,True,True
RES002541,True,True,False,False,True,True,True,True,True,False,True,False,False
RES002542,True,False,False,True,False,True,True,True,True,False,True,False,True
RES002543,False,True,False,False,True,False,True,True,True,True,True,False,True
RES002544,False,False,False,False,True,False,True,False,True,False,False,True,False
RES002545,False,False,False,False,False,False,False,False,True,False,True,False,False
RES002546,True,False,True,True,False,False,False,False,True,False,True,False,False
RES002547,True,False,False,True,False,True,True,False,True,False,True,False,True
RES002548,False,True,False,True,True,False,True,True,False,False,False,False,True
RES002549,True,False,False,False,True,False,False,False,True,False,True,False,False
RES002550,False,True,True,False,True,False,False,False,False,False,False,False,True
RES002551,False,True,True,True,False,False,False,True,True,True,True,False,True
RES002552,True,True,True,True,False,False,True,True,False,False,False,False,False
RES002553,False,False,False,False,False,False,True,False,False,False,True,True,True
RES002554,False,True,True,False,True,True,False,False,True,True,True,False,True
RES002555,True,True,True,False,True,False,False,True,False,False,False,True,False
RES002556,True,True,True,True,True,False,True,True,True,False,False,True,True
RES002557,False,False,True,True,False,False,False,True,False,False,True,True,True
RES002558,False,True,False,True,False,False,False,True,True,True,False,True,False
RES002559,False,False,False,False,True,False,True,True,False,True,True,True,False
RES002560,False,False,False,False,False,True,True,False,True,True,True,True,False
RES002561,False,False,False,False,True,False,True,False,False,True,True,False,True
RES002562,True,False,True,True,False,True,True,False,True,True,False,True,False
RES002563,False,True,False,True,True,True,True,True,False,True,True,True,True
RES002564,True,False,True,False,False,False,False,True,False,False,True,True,False
RES002565,False,True,False,False,False,True,True,True,True,False,False,False,True
RES002566,True,False,True,False,False,False,False,True,False,False,True,True,True
RES002567,True,False,True,True,True,True,False,True,False,True,False,False,True
RES002568,False,False,True,False,True,True,True,True,True,True,False,False,True
RES002569,True,True,False,True,False,True,False,False,False,True,False,True,False
RES002570,False,True,False,True,True,True,False,False,True,False,True,True,True
RES002571,False,True,True,True,False,True,False,False,False,False,False,False,False
RES002572,True,True,True,True,True,True,True,True,True,False,False,False,True
RES002573,True,False,False,True,True,True,True,False,False,True,True,False,True
RES002574,False,True,True,True,False,True,False,True,False,False,True,True,False
RES002575,False,False,True,False,True,False,True,True,False,True,True,False,True
RES002576,True,False,True,False,True,True,True,False,True,True,False,False,True
RES002577,True,True,True,True,True,False,False,True,True,True,False,False,False
RES002578,True,True,True,True,True,False,True,True,False,True,True,True,True
RES002579,False,True,False,True,False,True,True,False,False,True,False,True,True
RES002580,False,False,False,False,False,True,False,False,False,False,True,False,False
RES002581,False,True,True,True,True,False,False,False,True,False,False,False,True
RES002582,False,True,False,True,True,True,False,True,True,True,True,False,True
RES002583,False,False,True,True,True,True,True,False,True,True,False,True,True
RES002584,False,False,False,True,False,True,False,False,False,True,True,False,False
RES002585,True,False,False,True,False,False,True,False,False,False,False,False,True
RES002586,False,False,True,False,True,False,False,True,False,False,True,True,True
RES002587,False,False,False,True,True,False,True,False,True,False,True,True,True
RES002588,False,True,True,True,False,False,False,True,True,False,False,False,True
RES002589,True,True,True,True,False,True,False,False,False,False,False,True,True
RES002590,True,False,True,False,True,True,True,True,False,False,False,True,True
RES002591,False,False,False,False,True,True,False,False,True,True,False,True,False
RES002592,True,True,False,True,False,False,True,True,False,True,False,False,True
RES002593,True,False,True,True,True,True,True,False,True,True,True,True,True
RES002594,False,True,False,True,False,False,False,False,True,False,False,False,True
RES002595,True,True,True,False,False,True,True,False,False,True,True,True,False
RES002596,True,True,True,True,True,False,True,False,True,True,True,False,True
RES002597,False,True,False,False,True,False,False,False,True,False,False,True,False
RES002598,False,False,False,True,True,False,True,False,True,True,True,False,False
RES002599,False,False,True,True,False,True,True,False,False,True,False,False,True
