Menu_ID,Timestamp,Current_price,Previous_price,Price_change
MENRES003062_3,2023-04-18T04:48:35,137.01,117.95,19.06
MENRES003062_9,2023-03-10T01:01:57,64.92,60.65,4.27
MENRES003062_10,2023-07-16T20:16:52,88.35,73.16,15.19
MENRES003062_11,2023-07-30T09:54:47,59.44,53.67,5.77
MENRES003062_12,2023-11-12T22:04:34,87.77,81.24,6.53
MENRES003062_14,2023-03-20T14:29:44,113.81,93.65,20.16
MENRES003062_19,2023-05-21T05:16:34,115.69,101.05,14.64
MENRES003063_1,2023-07-20T21:30:20,41.78,38.61,3.17
MENRES003063_2,2023-12-26T01:15:52,42.57,39.15,3.42
MENRES003063_3,2023-10-18T18:44:25,37.59,31.77,5.82
MENRES003063_15,2023-12-21T18:15:03,78.92,67.08,11.84
MENRES003064_1,2023-05-02T18:11:27,82.72,68.61,14.11
MENRES003064_3,2023-06-22T01:19:46,105.33,85.82,19.51
MENRES003064_4,2023-08-12T03:22:14,121.73,98.32,23.41
MENRES003065_12,2023-04-28T09:56:47,16.36,13.82,2.54
MENRES003066_4,2023-09-04T14:35:21,80.49,75.88,4.61
MENRES003067_4,2023-05-28T01:51:57,31.69,29.37,2.32
MENRES003068_1,2023-12-16T23:10:00,115.89,99.87,16.02
MENRES003068_2,2023-05-25T19:53:46,54.85,45.91,8.94
MENRES003068_4,2023-08-07T12:44:25,47.68,41.66,6.02
MENRES003068_5,2023-07-12T14:46:05,115.54,99.52,16.02
MENRES003068_6,2023-11-23T23:53:07,17.27,14.82,2.45
MENRES003068_9,2023-03-27T01:42:57,26.56,22.13,4.43
MENRES003068_11,2023-01-05T09:22:17,17.38,14.48,2.9
MENRES003069_0,2023-08-09T19:00:15,6.23,5.17,1.06
MENRES003069_3,2023-01-16T19:20:53,11.48,10.15,1.33
MENRES003069_5,2023-05-09T06:56:54,33.12,27.36,5.76
MENRES003069_9,2023-11-12T17:34:30,23.21,20.87,2.34
MENRES003070_0,2023-04-29T02:55:24,151.33,138.46,12.87
MENRES003070_1,2023-05-15T05:03:18,96.38,84.66,11.72
MENRES003070_2,2023-06-01T07:05:19,36.58,29.63,6.95
MENRES003070_8,2023-08-16T03:10:22,120.82,113.18,7.64
MENRES003070_16,2023-06-22T08:14:27,83.0,70.48,12.52
MENRES003071_1,2023-12-13T18:01:20,37.5,32.58,4.92
MENRES003071_10,2023-01-23T16:15:06,35.55,32.52,3.03
MENRES003071_13,2023-11-20T07:17:34,31.65,27.26,4.39
MENRES003072_1,2023-03-12T08:20:46,20.67,16.59,4.08
MENRES003072_3,2023-05-15T23:43:51,99.25,86.42,12.83
MENRES003072_6,2023-11-12T19:25:46,56.19,53.37,2.82
MENRES003072_8,2023-03-02T19:28:38,33.28,29.37,3.91
MENRES003072_11,2023-12-29T21:41:48,73.1,60.73,12.37
MENRES003072_14,2023-04-30T14:03:34,66.65,54.68,11.97
MENRES003073_0,2023-04-26T05:28:38,29.75,28.11,1.64
MENRES003073_2,2023-04-26T09:39:48,23.8,20.15,3.65
MENRES003074_6,2023-01-27T09:13:53,97.45,83.03,14.42
MENRES003074_9,2023-10-17T03:13:39,103.83,84.33,19.5
MENRES003075_3,2023-07-21T18:58:25,63.48,59.35,4.13
MENRES003076_1,2023-04-03T02:58:58,94.59,76.02,18.57
MENRES003076_3,2023-10-19T09:39:06,97.3,79.32,17.98
MENRES003076_4,2023-07-15T03:11:39,106.46,97.46,9.0
MENRES003076_7,2023-10-31T03:06:48,77.49,70.53,6.96
MENRES003076_13,2023-02-27T14:57:45,56.42,45.76,10.66
MENRES003076_19,2023-02-27T13:23:52,109.89,91.49,18.4
MENRES003077_2,2023-10-08T23:29:09,28.29,25.02,3.27
MENRES003077_8,2023-04-21T22:53:43,33.29,26.7,6.59
MENRES003077_9,2023-06-26T16:52:03,90.67,77.24,13.43
MENRES003077_16,2023-11-27T13:05:40,118.0,103.88,14.12
MENRES003078_0,2023-07-29T16:13:05,25.91,23.45,2.46
MENRES003078_5,2023-04-03T03:15:51,69.89,61.4,8.49
MENRES003078_6,2023-07-04T12:04:04,59.56,50.94,8.62
MENRES003078_8,2023-01-09T06:38:50,23.32,21.78,1.54
MENRES003078_9,2023-09-18T03:46:04,44.36,40.82,3.54
MENRES003078_11,2023-04-17T18:24:24,49.21,45.22,3.99
MENRES003078_12,2023-01-23T05:12:41,26.09,24.78,1.31
MENRES003078_14,2023-08-09T13:06:35,74.91,62.41,12.5
MENRES003079_5,2023-02-18T19:44:56,84.34,78.77,5.57
MENRES003079_6,2023-09-15T06:48:58,21.96,19.76,2.2
MENRES003079_7,2023-11-26T09:01:14,51.93,42.15,9.78
MENRES003080_1,2023-09-14T10:08:15,46.6,39.05,7.55
MENRES003080_3,2023-07-23T18:20:33,75.63,62.76,12.87
MENRES003080_5,2023-12-30T18:00:02,27.68,25.65,2.03
MENRES003080_8,2023-07-10T19:36:48,35.79,29.93,5.86
MENRES003080_9,2023-08-27T21:37:51,33.67,28.63,5.04
MENRES003080_16,2023-10-20T18:23:11,86.54,74.19,12.35
MENRES003081_0,2023-12-20T11:59:27,23.58,19.22,4.36
MENRES003081_6,2023-01-14T13:07:20,16.42,14.97,1.45
MENRES003081_7,2023-03-02T19:50:12,15.03,13.34,1.69
MENRES003081_11,2023-12-19T20:03:40,23.68,21.56,2.12
MENRES003081_12,2023-10-14T08:45:51,8.15,7.32,0.83
MENRES003082_6,2023-12-19T17:32:33,19.24,15.47,3.77
MENRES003082_8,2023-06-16T17:10:56,32.66,29.54,3.12
MENRES003082_17,2023-02-14T07:02:00,8.43,7.33,1.1
MENRES003082_19,2023-04-08T12:17:36,29.69,24.44,5.25
MENRES003083_4,2023-05-09T00:22:01,120.0,96.92,23.08
MENRES003083_5,2023-12-12T08:07:04,68.66,55.21,13.45
MENRES003083_6,2023-07-16T09:31:10,34.44,30.42,4.02
MENRES003083_10,2023-03-29T13:47:47,67.9,59.72,8.18
MENRES003083_12,2023-04-18T00:26:45,33.43,29.6,3.83
MENRES003084_0,2023-07-21T12:21:40,74.27,60.9,13.37
MENRES003084_6,2023-07-10T13:54:57,35.23,30.56,4.67
MENRES003084_8,2023-12-07T09:21:09,71.48,65.92,5.56
MENRES003084_10,2023-05-07T10:56:35,77.33,73.26,4.07
MENRES003084_15,2023-11-22T23:52:37,99.51,88.55,10.96
MENRES003085_0,2023-06-16T03:10:24,12.94,11.03,1.91
MENRES003085_4,2023-04-21T15:15:07,33.28,30.83,2.45
MENRES003086_2,2023-06-16T04:59:23,13.11,11.63,1.48
MENRES003086_5,2023-10-25T21:57:53,28.25,26.18,2.07
MENRES003086_6,2023-01-29T06:48:16,66.71,58.86,7.85
MENRES003086_7,2023-09-11T16:40:08,66.53,62.06,4.47
MENRES003086_11,2023-05-01T02:17:24,48.46,44.95,3.51
MENRES003086_12,2023-12-01T18:48:34,19.7,18.05,1.65
MENRES003086_15,2023-07-15T14:19:30,34.9,31.85,3.05
MENRES003087_0,2023-06-01T11:34:06,17.82,14.91,2.91
MENRES003087_8,2023-10-27T14:06:24,15.74,14.94,0.8
MENRES003087_9,2023-05-21T06:07:28,15.4,13.09,2.31
MENRES003087_10,2023-05-31T01:58:56,14.54,13.32,1.22
MENRES003087_14,2023-12-04T20:35:14,25.04,23.5,1.54
MENRES003087_15,2023-10-29T13:17:25,11.85,9.71,2.14
MENRES003087_16,2023-09-29T11:13:27,23.73,19.81,3.92
MENRES003088_2,2023-11-07T00:57:22,22.56,20.99,1.57
MENRES003088_3,2023-05-02T07:23:09,39.95,36.19,3.76
MENRES003090_0,2023-12-27T20:31:23,77.89,63.26,14.63
MENRES003090_2,2023-04-22T20:46:39,90.46,74.95,15.51
MENRES003090_4,2023-04-19T10:29:01,103.7,94.83,8.87
MENRES003090_5,2023-08-28T00:20:12,19.95,17.58,2.37
MENRES003090_6,2023-07-23T03:10:27,27.11,24.04,3.07
MENRES003091_0,2023-05-22T00:15:21,14.15,12.7,1.45
MENRES003091_3,2023-06-11T18:28:24,11.99,9.97,2.02
MENRES003091_4,2023-10-01T16:17:14,31.54,28.62,2.92
MENRES003091_6,2023-09-07T21:26:39,25.66,23.25,2.41
MENRES003091_9,2023-10-05T11:09:27,17.21,16.12,1.09
MENRES003091_10,2023-03-26T11:13:27,13.68,11.8,1.88
MENRES003092_2,2023-03-04T16:05:42,110.72,94.69,16.03
MENRES003092_9,2023-02-08T14:36:29,111.62,103.92,7.7
MENRES003092_10,2023-09-04T19:01:32,28.06,25.76,2.3
MENRES003092_15,2023-07-08T22:47:48,52.04,46.62,5.42
MENRES003092_16,2023-03-12T09:09:51,86.47,76.59,9.88
MENRES003093_6,2023-05-15T15:10:06,56.86,51.57,5.29
MENRES003094_0,2023-05-02T00:26:27,94.57,76.39,18.18
MENRES003094_1,2023-09-01T02:25:02,87.52,79.64,7.88
MENRES003094_3,2023-08-03T20:48:09,17.92,15.4,2.52
MENRES003094_5,2023-08-10T21:52:43,83.4,76.35,7.05
MENRES003095_2,2023-10-12T05:58:32,38.54,32.81,5.73
MENRES003095_5,2023-01-10T00:08:06,9.47,7.92,1.55
MENRES003095_6,2023-09-21T18:52:06,7.49,6.28,1.21
MENRES003096_0,2023-02-04T01:17:07,97.63,82.0,15.63
MENRES003096_1,2023-06-25T17:39:34,60.05,48.74,11.31
MENRES003096_5,2023-09-05T12:13:13,147.44,135.57,11.87
MENRES003096_6,2023-03-23T13:32:44,73.85,69.18,4.67
MENRES003096_8,2023-12-03T08:50:47,127.78,102.74,25.04
MENRES003098_4,2023-12-28T01:31:26,18.96,16.86,2.1
MENRES003098_5,2023-10-02T02:10:00,31.67,27.27,4.4
MENRES003098_7,2023-01-28T03:22:10,12.68,11.5,1.18
MENRES003098_9,2023-09-01T14:03:34,24.64,22.54,2.1
MENRES003098_11,2023-10-10T06:52:25,30.98,24.89,6.09
MENRES003098_12,2023-11-16T03:49:24,26.37,22.51,3.86
MENRES003099_3,2023-04-17T13:24:04,13.27,12.46,0.81
MENRES003099_6,2023-07-28T22:32:13,23.68,20.69,2.99
MENRES003099_9,2023-03-23T21:18:03,8.0,6.68,1.32
MENRES003099_11,2023-10-04T10:45:34,26.23,24.8,1.43
MENRES003100_0,2023-05-06T19:43:40,38.58,36.37,2.21
MENRES003100_2,2023-01-20T11:11:12,34.09,27.99,6.1
MENRES003100_6,2023-10-10T14:46:45,22.67,19.55,3.12
MENRES003100_8,2023-10-23T19:28:07,24.87,20.33,4.54
MENRES003100_9,2023-10-11T05:56:10,6.03,5.08,0.95
MENRES003100_12,2023-07-12T22:20:24,20.02,18.34,1.68
MENRES003100_14,2023-12-22T19:30:06,9.06,8.15,0.91
MENRES003100_16,2023-10-08T13:09:27,16.34,15.34,1.0
MENRES003100_18,2023-01-16T11:37:00,13.36,11.96,1.4
MENRES003101_6,2023-07-24T20:06:07,99.46,84.03,15.43
MENRES003102_1,2023-08-20T20:20:13,26.67,22.14,4.53
MENRES003102_6,2023-01-02T05:39:26,26.26,23.6,2.66
MENRES003102_12,2023-01-25T15:55:34,30.22,26.76,3.46
MENRES003102_14,2023-02-09T03:12:40,26.48,24.43,2.05
MENRES003103_3,2023-02-21T22:40:02,21.26,17.99,3.27
MENRES003103_4,2023-02-01T11:24:12,37.45,33.9,3.55
MENRES003103_8,2023-09-20T17:12:44,9.46,7.59,1.87
MENRES003103_11,2023-08-18T10:56:37,5.64,5.33,0.31
MENRES003103_13,2023-09-13T13:51:05,26.37,21.71,4.66
MENRES003104_1,2023-10-11T23:56:23,154.42,133.33,21.09
MENRES003104_8,2023-07-26T18:23:02,26.14,22.87,3.27
MENRES003105_2,2023-02-05T14:41:08,120.18,96.63,23.55
MENRES003106_0,2023-12-02T14:45:58,98.03,88.31,9.72
MENRES003107_1,2023-08-31T20:36:46,21.31,17.18,4.13
MENRES003107_5,2023-06-20T20:36:42,5.67,4.73,0.94
MENRES003107_6,2023-04-17T15:25:49,23.3,19.16,4.14
MENRES003107_8,2023-11-09T22:05:17,27.41,22.68,4.73
MENRES003107_11,2023-12-06T15:40:32,32.44,30.48,1.96
MENRES003107_15,2023-01-17T07:38:23,31.61,27.79,3.82
MENRES003108_0,2023-10-07T17:17:47,72.89,62.66,10.23
MENRES003108_1,2023-12-24T15:59:03,78.02,71.15,6.87
MENRES003108_2,2023-08-26T12:11:58,90.41,77.72,12.69
MENRES003108_8,2023-10-23T17:40:30,119.66,101.28,18.38
MENRES003109_2,2023-10-27T12:13:42,105.54,95.24,10.3
MENRES003109_4,2023-02-03T11:34:20,22.53,18.82,3.71
MENRES003109_5,2023-11-25T11:36:50,85.51,69.08,16.43
MENRES003109_6,2023-03-10T05:13:30,118.65,106.53,12.12
MENRES003109_10,2023-09-01T00:39:06,93.42,88.38,5.04
MENRES003110_0,2023-09-07T04:28:24,25.15,23.29,1.86
MENRES003110_1,2023-05-15T12:21:43,35.69,29.67,6.02
MENRES003110_3,2023-11-10T11:40:45,35.21,31.45,3.76
MENRES003111_0,2023-04-23T12:19:35,40.92,32.77,8.15
MENRES003111_1,2023-04-08T10:48:35,74.73,68.28,6.45
MENRES003111_2,2023-09-09T20:52:26,57.28,53.07,4.21
MENRES003111_4,2023-08-20T19:47:52,73.03,68.67,4.36
MENRES003112_0,2023-08-20T13:20:11,61.7,53.97,7.73
MENRES003112_1,2023-04-21T19:58:42,46.44,41.89,4.55
MENRES003112_3,2023-04-18T10:11:08,39.32,34.86,4.46
MENRES003113_0,2023-11-11T04:15:44,62.83,51.22,11.61
MENRES003113_2,2023-02-15T16:15:04,100.33,90.79,9.54
MENRES003113_4,2023-06-15T02:10:26,97.83,81.66,16.17
MENRES003113_6,2023-05-23T09:35:09,116.88,102.61,14.27
MENRES003114_0,2023-11-17T05:25:16,110.03,92.23,17.8
MENRES003114_7,2023-03-04T10:48:14,46.03,41.16,4.87
MENRES003114_8,2023-11-20T18:20:48,104.88,89.74,15.14
MENRES003114_11,2023-08-19T16:57:29,40.3,33.42,6.88
MENRES003115_4,2023-05-16T12:12:49,48.71,42.58,6.13
MENRES003115_5,2023-12-07T20:00:35,61.24,53.98,7.26
MENRES003115_6,2023-12-27T12:46:22,55.06,46.8,8.26
MENRES003115_7,2023-08-02T05:48:33,12.98,11.2,1.78
MENRES003117_6,2023-12-04T11:30:51,115.92,103.23,12.69
MENRES003117_14,2023-04-08T21:46:31,71.08,57.36,13.72
MENRES003117_16,2023-11-07T23:00:23,106.22,95.45,10.77
MENRES003117_17,2023-04-23T23:59:19,64.53,60.08,4.45
MENRES003117_18,2023-10-20T06:15:05,44.64,38.96,5.68
MENRES003118_2,2023-05-12T10:20:22,48.14,45.55,2.59
MENRES003119_1,2023-11-23T02:00:12,38.08,31.12,6.96
MENRES003119_3,2023-12-15T02:56:38,55.72,52.91,2.81
MENRES003119_5,2023-09-20T03:23:59,44.0,35.99,8.01
MENRES003119_6,2023-12-11T17:23:42,17.01,13.81,3.2
MENRES003120_1,2023-08-04T00:37:46,60.34,53.36,6.98
MENRES003120_3,2023-02-22T18:47:32,27.67,22.65,5.02
MENRES003120_6,2023-12-05T11:49:29,13.37,11.47,1.9
MENRES003121_0,2023-02-09T11:06:48,45.27,39.24,6.03
MENRES003121_6,2023-07-20T20:31:41,82.48,71.61,10.87
MENRES003121_9,2023-05-12T21:41:30,38.54,34.93,3.61
MENRES003121_12,2023-09-24T15:49:56,91.41,74.19,17.22
MENRES003121_19,2023-11-10T04:39:55,105.82,96.2,9.62
MENRES003122_2,2023-01-18T19:18:42,28.4,26.12,2.28
MENRES003122_3,2023-03-06T23:17:50,8.33,7.8,0.53
MENRES003123_0,2023-05-01T18:49:45,70.83,64.09,6.74
MENRES003123_1,2023-09-25T10:43:51,18.62,15.53,3.09
MENRES003124_7,2023-06-09T10:27:45,77.42,66.11,11.31
MENRES003124_8,2023-07-06T20:52:56,78.38,73.77,4.61
MENRES003125_1,2023-07-15T00:41:26,149.3,139.99,9.31
MENRES003125_4,2023-11-06T05:18:01,155.7,132.98,22.72
MENRES003125_6,2023-03-04T21:37:16,154.64,135.62,19.02
MENRES003125_7,2023-01-24T11:11:04,147.12,138.79,8.33
MENRES003125_17,2023-12-21T13:49:42,90.13,78.92,11.21
MENRES003126_0,2023-11-05T11:51:35,63.87,54.76,9.11
MENRES003126_2,2023-09-17T06:30:34,26.58,24.3,2.28
MENRES003126_3,2023-01-18T14:05:35,48.63,42.85,5.78
MENRES003127_0,2023-07-05T21:54:15,6.94,6.33,0.61
MENRES003127_5,2023-02-27T03:50:04,28.39,25.74,2.65
MENRES003127_14,2023-12-23T10:58:03,31.83,27.71,4.12
MENRES003129_1,2023-07-11T23:22:13,21.77,17.54,4.23
MENRES003129_2,2023-12-28T22:10:44,8.96,7.55,1.41
MENRES003129_4,2023-04-04T07:11:53,38.09,34.28,3.81
MENRES003129_5,2023-04-10T01:04:02,31.16,27.07,4.09
MENRES003130_0,2023-11-14T03:00:36,75.75,65.63,10.12
MENRES003130_2,2023-06-27T19:01:19,41.68,33.93,7.75
MENRES003130_3,2023-12-26T06:22:03,70.29,64.23,6.06
MENRES003130_6,2023-04-21T12:15:52,29.1,26.83,2.27
MENRES003130_8,2023-10-16T09:28:56,76.27,63.56,12.71
MENRES003130_9,2023-07-03T02:53:09,46.02,39.97,6.05
MENRES003130_11,2023-08-21T02:30:09,29.94,24.56,5.38
MENRES003130_13,2023-01-02T16:04:48,32.0,28.73,3.27
MENRES003131_1,2023-09-13T18:24:00,14.39,12.27,2.12
MENRES003131_2,2023-07-29T12:54:53,57.85,53.41,4.44
MENRES003131_9,2023-12-20T09:26:22,37.39,30.35,7.04
MENRES003131_10,2023-12-22T00:41:39,35.35,32.55,2.8
MENRES003131_11,2023-10-10T22:38:52,23.66,19.15,4.51
MENRES003132_0,2023-03-01T13:25:08,136.19,125.45,10.74
MENRES003132_4,2023-08-17T16:40:18,131.15,110.0,21.15
MENRES003133_3,2023-02-08T22:14:37,116.29,94.6,21.69
MENRES003133_5,2023-05-04T21:19:14,67.39,62.58,4.81
MENRES003133_6,2023-07-27T05:07:17,115.13,103.63,11.5
MENRES003133_12,2023-02-13T23:41:03,43.1,37.32,5.78
MENRES003133_13,2023-05-09T17:57:26,55.43,45.71,9.72
MENRES003133_17,2023-04-30T15:23:55,20.57,17.87,2.7
MENRES003134_5,2023-04-28T12:53:51,51.18,44.0,7.18
MENRES003135_4,2023-09-23T10:22:39,59.04,49.97,9.07
MENRES003136_7,2023-01-25T10:12:16,33.16,28.12,5.04
MENRES003136_11,2023-08-21T09:22:15,76.05,65.05,11.0
MENRES003137_5,2023-07-08T16:56:40,56.47,46.69,9.78
MENRES003137_6,2023-10-25T11:21:35,58.4,52.1,6.3
MENRES003137_13,2023-06-30T03:12:35,134.35,111.93,22.42
MENRES003137_17,2023-09-14T06:35:58,49.04,41.96,7.08
MENRES003138_3,2023-02-12T08:19:05,26.14,22.76,3.38
MENRES003138_4,2023-09-12T12:16:44,52.72,46.3,6.42
MENRES003139_1,2023-09-16T12:26:40,26.2,22.99,3.21
MENRES003140_1,2023-02-25T23:35:12,30.78,28.55,2.23
MENRES003140_2,2023-05-27T08:55:25,33.19,30.31,2.88
MENRES003140_5,2023-03-15T10:35:30,30.4,27.3,3.1
MENRES003140_11,2023-02-21T00:06:14,6.78,6.06,0.72
MENRES003140_16,2023-12-20T01:18:10,17.72,15.55,2.17
MENRES003140_17,2023-01-23T12:46:47,11.04,8.88,2.16
MENRES003141_1,2023-10-31T06:09:12,25.67,24.08,1.59
MENRES003141_4,2023-05-12T11:16:50,25.18,20.46,4.72
MENRES003142_0,2023-09-28T17:36:49,76.66,70.31,6.35
MENRES003142_1,2023-10-29T10:34:06,49.05,42.19,6.86
MENRES003143_1,2023-02-13T14:28:06,109.51,90.42,19.09
MENRES003143_7,2023-02-12T20:23:58,33.39,31.69,1.7
MENRES003143_12,2023-04-13T01:12:04,31.76,30.08,1.68
MENRES003144_2,2023-06-13T22:53:36,23.05,18.46,4.59
MENRES003144_4,2023-05-07T17:11:21,19.47,15.91,3.56
MENRES003144_6,2023-06-08T13:04:29,27.23,23.67,3.56
MENRES003144_8,2023-12-14T14:06:38,36.61,34.31,2.3
MENRES003145_7,2023-09-26T12:52:52,19.21,17.11,2.1
MENRES003146_0,2023-04-22T16:58:17,51.44,43.97,7.47
MENRES003146_2,2023-03-10T15:26:39,97.76,80.55,17.21
MENRES003146_4,2023-05-20T05:31:00,98.57,81.86,16.71
MENRES003147_0,2023-08-13T12:58:07,35.27,28.22,7.05
MENRES003147_9,2023-02-16T20:45:30,27.02,24.91,2.11
MENRES003147_13,2023-11-23T16:41:57,8.47,7.08,1.39
MENRES003147_14,2023-02-25T17:47:12,25.09,20.94,4.15
MENRES003147_17,2023-03-07T19:07:40,12.15,11.32,0.83
MENRES003148_0,2023-04-17T08:54:06,27.22,23.3,3.92
MENRES003149_7,2023-09-21T03:33:34,157.17,134.71,22.46
MENRES003149_8,2023-09-04T05:49:07,100.54,86.54,14.0
MENRES003149_11,2023-03-28T23:28:22,42.15,34.17,7.98
MENRES003149_12,2023-12-23T07:37:01,24.46,20.13,4.33
MENRES003150_0,2023-03-30T21:53:07,70.9,60.11,10.79
MENRES003151_2,2023-03-25T00:52:26,32.47,28.12,4.35
MENRES003151_4,2023-05-15T11:22:17,110.25,94.81,15.44
MENRES003151_6,2023-03-26T01:50:24,114.41,92.15,22.26
MENRES003151_7,2023-09-26T02:17:41,112.0,100.89,11.11
MENRES003151_13,2023-11-04T20:55:20,85.35,78.12,7.23
MENRES003152_0,2023-08-02T19:23:14,41.94,39.34,2.6
MENRES003152_3,2023-06-11T13:16:27,73.44,64.75,8.69
MENRES003153_0,2023-06-03T07:09:28,10.58,9.45,1.13
MENRES003153_1,2023-09-15T20:28:36,9.3,8.03,1.27
MENRES003153_2,2023-02-18T22:08:51,23.36,18.8,4.56
MENRES003153_4,2023-06-15T01:04:57,38.91,34.58,4.33
MENRES003153_5,2023-12-06T18:23:25,22.44,18.59,3.85
MENRES003154_3,2023-04-29T20:04:16,72.19,65.07,7.12
MENRES003154_5,2023-07-19T16:43:05,153.68,138.48,15.2
MENRES003154_6,2023-06-27T02:16:28,129.73,115.82,13.91
MENRES003155_0,2023-11-23T10:03:21,131.51,114.89,16.62
MENRES003155_2,2023-02-23T04:00:03,50.83,46.02,4.81
MENRES003155_3,2023-10-14T14:50:10,50.38,46.75,3.63
MENRES003155_5,2023-05-18T08:35:44,109.73,102.75,6.98
MENRES003155_10,2023-07-13T08:41:19,64.8,55.09,9.71
MENRES003155_12,2023-05-01T17:38:47,102.84,96.77,6.07
MENRES003156_3,2023-05-02T09:37:43,25.98,23.34,2.64
MENRES003156_6,2023-02-25T15:18:24,13.78,12.76,1.02
MENRES003156_7,2023-11-12T05:47:03,38.83,34.08,4.75
MENRES003156_12,2023-01-11T02:58:47,12.72,10.73,1.99
MENRES003156_15,2023-01-23T17:49:30,29.25,25.19,4.06
MENRES003156_18,2023-03-06T23:03:38,37.48,30.04,7.44
MENRES003157_2,2023-05-05T11:54:30,72.35,66.59,5.76
MENRES003157_5,2023-05-12T09:49:03,78.91,74.83,4.08
MENRES003157_7,2023-01-23T17:37:08,71.97,62.81,9.16
MENRES003158_4,2023-01-12T23:46:02,52.39,42.17,10.22
MENRES003158_5,2023-01-10T15:16:18,28.3,24.98,3.32
MENRES003159_0,2023-11-19T22:16:21,16.98,14.64,2.34
MENRES003159_6,2023-11-19T01:46:29,6.34,5.98,0.36
MENRES003159_7,2023-07-15T06:58:46,10.07,9.35,0.72
MENRES003159_9,2023-05-29T19:12:08,34.9,29.36,5.54
MENRES003159_11,2023-02-11T07:22:23,6.95,6.1,0.85
MENRES003160_1,2023-09-28T17:42:51,38.15,33.32,4.83
MENRES003160_5,2023-10-17T10:03:44,15.56,14.78,0.78
MENRES003160_7,2023-12-30T07:54:12,26.14,23.5,2.64
MENRES003160_8,2023-10-16T10:08:19,18.37,14.72,3.65
MENRES003160_10,2023-02-23T22:01:21,23.3,20.33,2.97
MENRES003160_11,2023-01-24T13:06:07,32.62,30.12,2.5
MENRES003160_15,2023-05-10T19:52:54,35.26,28.51,6.75
MENRES003160_17,2023-04-05T16:31:41,11.8,9.46,2.34
MENRES003161_0,2023-09-28T13:01:45,46.14,39.32,6.82
MENRES003161_3,2023-05-11T01:06:19,36.75,34.77,1.98
MENRES003161_4,2023-08-29T08:13:13,45.51,42.96,2.55
MENRES003161_6,2023-11-18T09:07:24,35.39,28.57,6.82
MENRES003161_13,2023-07-08T17:15:22,12.28,10.99,1.29
MENRES003161_17,2023-02-04T19:14:16,43.77,36.73,7.04
MENRES003162_0,2023-06-06T02:01:50,116.85,106.14,10.71
MENRES003162_3,2023-01-28T04:21:21,85.48,71.68,13.8
MENRES003163_1,2023-10-13T12:25:00,91.78,84.15,7.63
MENRES003163_5,2023-06-20T22:40:04,63.61,55.61,8.0
MENRES003163_9,2023-08-22T18:18:57,67.47,54.76,12.71
MENRES003164_1,2023-04-17T16:21:06,20.78,17.64,3.14
MENRES003164_4,2023-06-22T00:56:59,21.03,18.89,2.14
MENRES003164_7,2023-06-08T08:00:16,25.01,23.09,1.92
MENRES003164_15,2023-04-18T20:07:59,21.43,18.55,2.88
MENRES003165_0,2023-01-24T11:35:36,39.87,37.3,2.57
MENRES003165_1,2023-05-15T07:45:21,22.49,20.65,1.84
MENRES003165_6,2023-12-29T14:03:46,11.33,10.24,1.09
MENRES003165_8,2023-02-15T17:17:07,8.91,7.94,0.97
MENRES003165_9,2023-08-20T01:32:26,24.95,20.68,4.27
MENRES003166_1,2023-04-07T21:57:07,42.02,37.85,4.17
MENRES003166_4,2023-10-05T14:13:55,93.19,76.58,16.61
MENRES003166_5,2023-02-21T02:38:46,84.9,73.15,11.75
MENRES003166_8,2023-12-27T05:06:00,96.45,78.7,17.75
MENRES003167_1,2023-03-09T23:54:16,159.81,130.92,28.89
MENRES003167_4,2023-06-29T05:20:40,55.41,48.65,6.76
MENRES003167_8,2023-03-15T16:25:58,88.56,81.97,6.59
MENRES003167_11,2023-10-01T22:36:31,87.77,79.27,8.5
MENRES003167_15,2023-07-02T09:13:07,100.68,87.14,13.54
MENRES003167_16,2023-02-04T15:08:08,89.98,83.83,6.15
MENRES003168_1,2023-05-15T09:28:07,17.27,14.31,2.96
MENRES003168_4,2023-04-16T13:03:55,82.34,68.94,13.4
MENRES003168_5,2023-11-25T03:35:29,113.42,100.0,13.42
MENRES003169_2,2023-10-31T03:28:13,77.69,69.99,7.7
MENRES003169_4,2023-01-24T20:11:32,16.02,12.89,3.13
MENRES003170_0,2023-11-19T13:35:44,153.92,137.98,15.94
MENRES003170_2,2023-01-02T11:18:11,83.05,77.68,5.37
MENRES003170_5,2023-09-25T09:00:06,39.14,33.93,5.21
MENRES003170_6,2023-12-15T11:35:11,107.41,88.56,18.85
MENRES003171_3,2023-01-13T16:05:35,119.83,113.42,6.41
MENRES003171_5,2023-01-30T21:30:40,47.06,38.6,8.46
MENRES003171_8,2023-04-18T05:53:47,93.64,83.75,9.89
MENRES003172_0,2023-07-25T19:13:39,16.58,15.64,0.94
MENRES003172_1,2023-09-15T07:20:38,38.7,35.59,3.11
MENRES003172_2,2023-04-05T12:46:54,23.18,19.14,4.04
MENRES003172_11,2023-12-23T02:45:19,31.21,27.3,3.91
MENRES003172_15,2023-10-13T17:47:36,26.9,23.14,3.76
MENRES003173_1,2023-12-13T08:45:23,87.18,70.01,17.17
MENRES003173_7,2023-04-20T20:34:10,27.15,23.9,3.25
MENRES003173_9,2023-10-21T21:22:41,139.38,123.07,16.31
MENRES003173_10,2023-06-19T21:36:12,26.25,22.95,3.3
MENRES003174_1,2023-07-17T12:38:26,36.02,31.15,4.87
